date,sex,age,gender_percentage,total_percentage,actual_value,year
1309478400,female,48,1.44863746,0.735965497,2293209,2011
1309478400,female,49,1.44938729,0.736346444,2294396,2011
1309478400,female,50,1.47235239,0.748013627,2330750,2011
1309478400,female,51,1.48399981,0.753930982,2349188,2011
1309478400,female,52,1.44173984,0.732461234,2282290,2011
1309478400,female,53,1.43780683,0.730463108,2276064,2011
1309478400,female,54,1.42798567,0.725473569,2260517,2011
1309478400,female,55,1.38243261,0.702330799,2188406,2011
1309478400,female,56,1.37405933,0.698076837,2175151,2011
1309478400,female,57,1.32641089,0.673869534,2099723,2011
1309478400,female,58,1.2805565,0.65057368,2027135,2011
1309478400,female,59,1.23433698,0.627092326,1953969,2011
1309478400,female,60,1.20301503,0.611179526,1904386,2011
1309478400,female,61,1.17714408,0.598036052,1863432,2011
1309478400,female,62,1.1473717,0.5829105,1816302,2011
1309478400,female,63,1.13863834,0.578473607,1802477,2011
1309478400,female,64,1.19030949,0.604724608,1884273,2011
1309478400,female,65,0.885586403,0.449913147,1401893,2011
1309478400,female,66,0.879257325,0.446697724,1391874,2011
1309478400,female,67,0.863191739,0.438535766,1366442,2011
1309478400,female,68,0.888999519,0.451647146,1407296,2011
1309478400,female,69,0.782196091,0.397386752,1238225,2011
1309478400,female,70,0.722953924,0.367289374,1144444,2011
1309478400,female,71,0.689078606,0.350079364,1090819,2011
1309478400,female,72,0.651840078,0.331160709,1031870,2011
1309478400,female,73,0.632647539,0.321410135,1001488,2011
1309478400,female,74,0.59072932,0.300114011,935131,2011
1309478400,female,75,0.571814732,0.290504647,905189,2011
1309478400,female,76,0.557474339,0.283219157,882488,2011
1309478400,female,77,0.507940254,0.25805387,804075,2011
1309478400,female,78,0.500378715,0.254212307,792105,2011
1309478400,female,79,0.487032629,0.247431964,770978,2011
1309478400,female,80,0.473887427,0.240753678,750169,2011
1309478400,female,81,0.465389065,0.236436172,736716,2011
1309478400,female,82,0.430485327,0.218703684,681463,2011
1309478400,female,83,0.415302868,0.21099039,657429,2011
1309478400,female,84,0.390357368,0.198317083,617940,2011
1309478400,female,85,0.359422017,0.182600693,568969,2011
1309478400,female,86,0.336379221,0.170894035,532492,2011
1309478400,female,87,0.303451464,0.154165424,480367,2011
1309478400,female,88,0.266657658,0.135472705,422122,2011
1309478400,female,89,0.236695768,0.120250873,374692,2011
1309478400,female,90,0.203168521,0.103217697,321618,2011
1309478400,female,91,0.167864281,0.085281737,265731,2011
1309478400,female,92,0.129263159,0.065670831,204625,2011
1309478400,female,93,0.108571578,0.055158684,171870,2011
1309478400,female,94,0.082220529,0.041771302,130156,2011
1309478400,female,95,0.064449332,0.032742826,102024,2011
1309478400,female,96,0.04925487,0.025023435,77971,2011
1309478400,female,97,0.036385092,0.018485075,57598,2011
1309478400,female,98,0.025574681,0.012992956,40485,2011
1309478400,female,99,0.017249407,0.008763385,27306,2011
1309478400,female,100,0.030403453,0.015446165,48129,2011
1277942400,female,0,1.22926689,0.624841636,1932824,2010
1277942400,female,1,1.23222299,0.626344237,1937472,2010
1277942400,female,2,1.273328,0.64723809,2002103,2010
1277942400,female,3,1.27870852,0.649973031,2010563,2010
1277942400,female,4,1.26764284,0.644348298,1993164,2010
1277942400,female,5,1.26437637,0.642687936,1988028,2010
1277942400,female,6,1.26786099,0.644459182,1993507,2010
1277942400,female,7,1.25912623,0.640019267,1979773,2010
1277942400,female,8,1.25354664,0.637183139,1971000,2010
1277942400,female,9,1.28355799,0.652438034,2018188,2010
1277942400,female,10,1.30042903,0.661013659,2044715,2010
1277942400,female,11,1.27868881,0.649963009,2010532,2010
1277942400,female,12,1.27800193,0.649613868,2009452,2010
1277942400,female,13,1.28119081,0.651234789,2014466,2010
1277942400,female,14,1.2862457,0.653804212,2022414,2010
1277942400,female,15,1.31030032,0.666031274,2060236,2010
1277942400,female,16,1.33419529,0.678177194,2097807,2010
1277942400,female,17,1.35017213,0.686298289,2122928,2010
1277942400,female,18,1.38950844,0.706293102,2184778,2010
1277942400,female,19,1.4220485,0.722833355,2235942,2010
1277942400,female,20,1.42209683,0.722857924,2236018,2010
1277942400,female,21,1.364994,0.693832309,2146233,2010
1277942400,female,22,1.3344904,0.678327196,2098271,2010
1277942400,female,23,1.31372133,0.667770193,2065615,2010
1277942400,female,24,1.32400983,0.672999879,2081792,2010
1277942400,female,25,1.34307315,0.682689847,2111766,2010
1277942400,female,26,1.30884516,0.665291612,2057948,2010
1277942400,female,27,1.33641746,0.679306731,2101301,2010
1277942400,female,28,1.34321879,0.682763878,2111995,2010
1277942400,female,29,1.3340064,0.67808118,2097510,2010
1277942400,female,30,1.35863341,0.690599194,2136232,2010
1277942400,female,31,1.28190885,0.651599771,2015595,2010
1277942400,female,32,1.25988561,0.640405262,1980967,2010
1277942400,female,33,1.25258565,0.636694664,1969489,2010
1277942400,female,34,1.2166939,0.618450731,1913055,2010
1277942400,female,35,1.25497318,0.637908254,1973243,2010
1277942400,female,36,1.22262901,0.621467572,1922387,2010
1277942400,female,37,1.24771965,0.634221256,1961838,2010
1277942400,female,38,1.3049039,0.663288251,2051751,2010
1277942400,female,39,1.38352945,0.703253955,2175377,2010
1277942400,female,40,1.39765935,0.710436247,2197594,2010
1277942400,female,41,1.3287499,0.675409278,2089245,2010
1277942400,female,42,1.3042043,0.662932644,2050651,2010
1277942400,female,43,1.3117701,0.666778373,2062547,2010
1277942400,female,44,1.33790823,0.680064498,2103645,2010
1277942400,female,45,1.42234042,0.72298174,2236401,2010
1277942400,female,46,1.45684698,0.740521572,2290657,2010
1277942400,female,47,1.46106935,0.742667822,2297296,2010
1277942400,female,48,1.46227393,0.743280113,2299190,2010
1277942400,female,49,1.48598446,0.755332281,2336471,2010
1277942400,female,50,1.49787249,0.761375015,2355163,2010
1277942400,female,51,1.4558084,0.739993657,2289024,2010
1277942400,female,52,1.4521457,0.738131893,2283265,2010
1277942400,female,53,1.44265856,0.733309538,2268348,2010
1277942400,female,54,1.39705961,0.710131395,2196651,2010
1277942400,female,55,1.38876941,0.705917452,2183616,2010
1277942400,female,56,1.34102843,0.681650505,2108551,2010
1277942400,female,57,1.29514518,0.658327856,2036407,2010
1277942400,female,58,1.24888798,0.63481512,1963675,2010
1277942400,female,59,1.21774202,0.618983495,1914703,2010
1277942400,female,60,1.19213176,0.605965691,1874435,2010
1277942400,female,61,1.16301972,0.591167913,1828661,2010
1277942400,female,62,1.1549254,0.58705354,1815934,2010
1277942400,female,63,1.20727099,0.613661027,1898239,2010
1277942400,female,64,0.899403499,0.457170659,1414167,2010
1277942400,female,65,0.894085306,0.454467399,1405805,2010
1277942400,female,66,0.878633166,0.446613009,1381509,2010
1277942400,female,67,0.905358322,0.460197521,1423530,2010
1277942400,female,68,0.797605463,0.40542628,1254106,2010
1277942400,female,69,0.73841402,0.375339016,1161037,2010
1277942400,female,70,0.704966394,0.358337444,1108446,2010
1277942400,female,71,0.667971186,0.339532621,1050277,2010
1277942400,female,72,0.649484076,0.330135544,1021209,2010
1277942400,female,73,0.607749432,0.308921645,955588,2010
1277942400,female,74,0.589623567,0.29970819,927088,2010
1277942400,female,75,0.576284203,0.292927734,906114,2010
1277942400,female,76,0.526632689,0.267689656,828045,2010
1277942400,female,77,0.52037704,0.264509883,818209,2010
1277942400,female,78,0.508354186,0.258398614,799305,2010
1277942400,female,79,0.496672225,0.252460624,780937,2010
1277942400,female,80,0.489968199,0.249052938,770396,2010
1277942400,female,81,0.455642263,0.231604918,716424,2010
1277942400,female,82,0.442290179,0.224817996,695430,2010
1277942400,female,83,0.418698571,0.212826281,658336,2010
1277942400,female,84,0.388755914,0.1976063,611256,2010
1277942400,female,85,0.367130804,0.186614163,577254,2010
1277942400,female,86,0.334585019,0.170071001,526081,2010
1277942400,female,87,0.297337957,0.15113816,467516,2010
1277942400,female,88,0.267365408,0.135902985,420389,2010
1277942400,female,89,0.232586644,0.118224789,365705,2010
1277942400,female,90,0.195189487,0.099215654,306904,2010
1277942400,female,91,0.152719632,0.077628045,240127,2010
1277942400,female,92,0.130618161,0.066393772,205376,2010
1277942400,female,93,0.10104311,0.051360646,158874,2010
1277942400,female,94,0.080754861,0.041048043,126974,2010
1277942400,female,95,0.06319058,0.032120043,99357,2010
1277942400,female,96,0.047796951,0.024295396,75153,2010
1277942400,female,97,0.034442959,0.017507504,54156,2010
1277942400,female,98,0.023882894,0.012139777,37552,2010
1277942400,female,99,0.016591208,0.008433382,26087,2010
1277942400,female,100,0.028673846,0.014575039,45085,2010
1246406400,female,0,1.25616684,0.638641078,1959169,2009
1246406400,female,1,1.28101231,0.651272628,1997919,2009
1246406400,female,2,1.28572557,0.653668874,2005270,2009
1246406400,female,3,1.2627222,0.641973851,1969393,2009
1246406400,female,4,1.26354611,0.64239273,1970678,2009
1246406400,female,5,1.27693252,0.649198446,1991556,2009
1246406400,female,6,1.26095833,0.641077093,1966642,2009
1246406400,female,7,1.26215092,0.641683407,1968502,2009
1246406400,female,8,1.28369562,0.652636836,2002104,2009
1246406400,female,9,1.24768476,0.634328748,1945940,2009
1246406400,female,10,1.29489564,0.658330976,2019572,2009
1246406400,female,11,1.27345993,0.647432963,1986140,2009
1246406400,female,12,1.28885065,0.655257679,2010144,2009
1246406400,female,13,1.3036656,0.662789668,2033250,2009
1246406400,female,14,1.30775372,0.664868088,2039626,2009
1246406400,female,15,1.3302525,0.676306568,2074716,2009
1246406400,female,16,1.36026838,0.691566785,2121530,2009
1246406400,female,17,1.37708508,0.70011647,2147758,2009
1246406400,female,18,1.41603956,0.719921111,2208513,2009
1246406400,female,19,1.44395689,0.73411441,2252054,2009
1246406400,female,20,1.37312775,0.698104549,2141586,2009
1246406400,female,21,1.3505623,0.686632168,2106392,2009
1246406400,female,22,1.32137866,0.671795067,2060876,2009
1246406400,female,23,1.32626247,0.674278023,2068493,2009
1246406400,female,24,1.33496512,0.678702488,2082066,2009
1246406400,female,25,1.3262971,0.674295625,2068547,2009
1246406400,female,26,1.33010182,0.676229964,2074481,2009
1246406400,female,27,1.35816533,0.690497585,2118250,2009
1246406400,female,28,1.36203738,0.692466151,2124289,2009
1246406400,female,29,1.33447655,0.678454095,2081304,2009
1246406400,female,30,1.30354955,0.662730667,2033069,2009
1246406400,female,31,1.24393454,0.632422118,1940091,2009
1246406400,female,32,1.25684521,0.63898596,1960227,2009
1246406400,female,33,1.22322913,0.621895391,1907798,2009
1246406400,female,34,1.25629829,0.638707903,1959374,2009
1246406400,female,35,1.22832582,0.62448657,1915747,2009
1246406400,female,36,1.2583385,0.639745157,1962556,2009
1246406400,female,37,1.31211499,0.667085373,2046428,2009
1246406400,female,38,1.38994894,0.706656516,2167821,2009
1246406400,female,39,1.41033568,0.717021233,2199617,2009
1246406400,female,40,1.33448232,0.678457029,2081313,2009
1246406400,female,41,1.31608449,0.669103488,2052619,2009
1246406400,female,42,1.31863892,0.670402174,2056603,2009
1246406400,female,43,1.35772164,0.69027201,2117558,2009
1246406400,female,44,1.43709248,0.730624516,2241348,2009
1246406400,female,45,1.46328185,0.743939311,2282194,2009
1246406400,female,46,1.46874785,0.746718252,2290719,2009
1246406400,female,47,1.47836032,0.751605277,2305711,2009
1246406400,female,48,1.49256103,0.758824982,2327859,2009
1246406400,female,49,1.51963906,0.772591579,2370091,2009
1246406400,female,50,1.45665532,0.740570355,2271859,2009
1246406400,female,51,1.47117533,0.747952396,2294505,2009
1246406400,female,52,1.45092003,0.737654504,2262914,2009
1246406400,female,53,1.40331419,0.713451475,2188666,2009
1246406400,female,54,1.4127202,0.718233536,2203336,2009
1246406400,female,55,1.34597406,0.684299487,2099236,2009
1246406400,female,56,1.31321524,0.667644747,2048144,2009
1246406400,female,57,1.26221054,0.641713723,1968595,2009
1246406400,female,58,1.23368218,0.62720977,1924101,2009
1246406400,female,59,1.22216671,0.62135525,1906141,2009
1246406400,female,60,1.16152646,0.590525466,1811564,2009
1246406400,female,61,1.1689256,0.594287223,1823104,2009
1246406400,female,62,1.22189164,0.621215406,1905712,2009
1246406400,female,63,0.91836277,0.466899912,1432316,2009
1246406400,female,64,0.904457004,0.459830156,1410628,2009
1246406400,female,65,0.895081127,0.455063416,1396005,2009
1246406400,female,66,0.91919886,0.467324984,1433620,2009
1246406400,female,67,0.813455278,0.413564454,1268698,2009
1246406400,female,68,0.753183065,0.38292178,1174695,2009
1246406400,female,69,0.727641927,0.369936546,1134860,2009
1246406400,female,70,0.679243601,0.345330612,1059376,2009
1246406400,female,71,0.669551626,0.340403167,1044260,2009
1246406400,female,72,0.624146298,0.317318887,973444,2009
1246406400,female,73,0.610012274,0.310133083,951400,2009
1246406400,female,74,0.601932849,0.306025466,938799,2009
1246406400,female,75,0.540416759,0.274750399,842856,2009
1246406400,female,76,0.543119305,0.276124386,847071,2009
1246406400,female,77,0.52855313,0.268718874,824353,2009
1246406400,female,78,0.519942814,0.26434135,810924,2009
1246406400,female,79,0.519719685,0.26422791,810576,2009
1246406400,female,80,0.477204767,0.242613127,744268,2009
1246406400,female,81,0.471393813,0.239658811,735205,2009
1246406400,female,82,0.446105297,0.226802012,695764,2009
1246406400,female,83,0.419792827,0.21342463,654726,2009
1246406400,female,84,0.400667269,0.203701107,624897,2009
1246406400,female,85,0.364926346,0.185530255,569154,2009
1246406400,female,86,0.32754979,0.16652784,510860,2009
1246406400,female,87,0.30072887,0.152891959,469029,2009
1246406400,female,88,0.264068504,0.134253658,411852,2009
1246406400,female,89,0.228189729,0.116012722,355894,2009
1246406400,female,90,0.177392133,0.090186987,276668,2009
1246406400,female,91,0.155142779,0.078875312,241967,2009
1246406400,female,92,0.124029845,0.063057351,193442,2009
1246406400,female,93,0.099389555,0.050530113,155012,2009
1246406400,female,94,0.080663448,0.041009673,125806,2009
1246406400,female,95,0.061311555,0.03117108,95624,2009
1246406400,female,96,0.046281171,0.023529563,72182,2009
1246406400,female,97,0.032796655,0.016673972,51151,2009
1246406400,female,98,0.023005939,0.011696327,35881,2009
1246406400,female,99,0.016072932,0.008171554,25068,2009
1246406400,female,100,0.027162666,0.013809626,42364,2009
1214870400,female,0,1.30843238,0.665218395,2022889,2008
1214870400,female,1,1.29725092,0.659533639,2005602,2008
1214870400,female,2,1.26638238,0.643839806,1957878,2008
1214870400,female,3,1.26282814,0.642032799,1952383,2008
1214870400,female,4,1.2777359,0.649612035,1975431,2008
1214870400,female,5,1.27301545,0.647212119,1968133,2008
1214870400,female,6,1.26362695,0.642438923,1953618,2008
1214870400,female,7,1.2909296,0.65631983,1995829,2008
1214870400,female,8,1.24164046,0.631260799,1919626,2008
1214870400,female,9,1.23624344,0.62851691,1911282,2008
1214870400,female,10,1.2932659,0.657507621,1999441,2008
1214870400,female,11,1.28255984,0.652064566,1982889,2008
1214870400,female,12,1.31387532,0.667985632,2031304,2008
1214870400,female,13,1.32497465,0.673628624,2048464,2008
1214870400,female,14,1.3236241,0.672941995,2046376,2008
1214870400,female,15,1.35909666,0.690976552,2101218,2008
1214870400,female,16,1.38924465,0.706304051,2147828,2008
1214870400,female,17,1.40199981,0.712788888,2167548,2008
1214870400,female,18,1.44262295,0.733442044,2230353,2008
1214870400,female,19,1.39595404,0.709715167,2158201,2008
1214870400,female,20,1.35827908,0.690560891,2099954,2008
1214870400,female,21,1.34239463,0.682485097,2075396,2008
1214870400,female,22,1.33406044,0.67824792,2062511,2008
1214870400,female,23,1.33786758,0.680183506,2068397,2008
1214870400,female,24,1.31517154,0.668644639,2033308,2008
1214870400,female,25,1.34856847,0.68562393,2084941,2008
1214870400,female,26,1.35046622,0.686588763,2087875,2008
1214870400,female,27,1.38482885,0.704059021,2141001,2008
1214870400,female,28,1.3624064,0.692659255,2106335,2008
1214870400,female,29,1.27640928,0.648937572,1973380,2008
1214870400,female,30,1.27091589,0.646144685,1964887,2008
1214870400,female,31,1.23511864,0.627945048,1909543,2008
1214870400,female,32,1.22956574,0.625121907,1900958,2008
1214870400,female,33,1.26298337,0.642111721,1952623,2008
1214870400,female,34,1.22756708,0.624105774,1897868,2008
1214870400,female,35,1.26554799,0.643415595,1956588,2008
1214870400,female,36,1.3244061,0.673339569,2047585,2008
1214870400,female,37,1.39705298,0.710273876,2159900,2008
1214870400,female,38,1.41821867,0.721034695,2192623,2008
1214870400,female,39,1.34609247,0.684365108,2081113,2008
1214870400,female,40,1.32199348,0.672112974,2043855,2008
1214870400,female,41,1.3317332,0.677064733,2058913,2008
1214870400,female,42,1.36470453,0.693827644,2109888,2008
1214870400,female,43,1.46124213,0.742908197,2259139,2008
1214870400,female,44,1.47869963,0.751783743,2286129,2008
1214870400,female,45,1.475256,0.750032968,2280805,2008
1214870400,female,46,1.48475187,0.754860752,2295486,2008
1214870400,female,47,1.51027967,0.767839307,2334953,2008
1214870400,female,48,1.52708518,0.776383376,2360935,2008
1214870400,female,49,1.4778426,0.751348022,2284804,2008
1214870400,female,50,1.47079233,0.747763604,2273904,2008
1214870400,female,51,1.47109181,0.74791586,2274367,2008
1214870400,female,52,1.40998861,0.716850462,2179899,2008
1214870400,female,53,1.41845605,0.721155381,2192990,2008
1214870400,female,54,1.3708525,0.696953323,2119393,2008
1214870400,female,55,1.31686878,0.66950753,2035932,2008
1214870400,female,56,1.28104564,0.651294738,1980548,2008
1214870400,female,57,1.24584216,0.633396981,1926122,2008
1214870400,female,58,1.24073427,0.630800086,1918225,2008
1214870400,female,59,1.19104992,0.605540131,1841411,2008
1214870400,female,60,1.16572975,0.592667136,1802265,2008
1214870400,female,61,1.23656814,0.628681991,1911784,2008
1214870400,female,62,0.928765013,0.472192204,1435908,2008
1214870400,female,63,0.925991476,0.470782113,1431620,2008
1214870400,female,64,0.904211964,0.45970922,1397948,2008
1214870400,female,65,0.93681655,0.476285675,1448356,2008
1214870400,female,66,0.826223045,0.420058976,1277374,2008
1214870400,female,67,0.767683815,0.390297123,1186870,2008
1214870400,female,68,0.744097105,0.378305435,1150404,2008
1214870400,female,69,0.701730806,0.35676604,1084904,2008
1214870400,female,70,0.680159568,0.345799035,1051554,2008
1214870400,female,71,0.644034374,0.327432673,995703,2008
1214870400,female,72,0.626643493,0.318590998,968816,2008
1214870400,female,73,0.624597621,0.317550859,965653,2008
1214870400,female,74,0.565709759,0.287611757,874610,2008
1214870400,female,75,0.55712654,0.283247975,861340,2008
1214870400,female,76,0.552406741,0.280848388,854043,2008
1214870400,female,77,0.541010529,0.275054455,836424,2008
1214870400,female,78,0.544767224,0.276964391,842232,2008
1214870400,female,79,0.507398207,0.257965658,784458,2008
1214870400,female,80,0.49345549,0.250877059,762902,2008
1214870400,female,81,0.476178449,0.242093261,736191,2008
1214870400,female,82,0.447692772,0.227610896,692151,2008
1214870400,female,83,0.434269446,0.22078636,671398,2008
1214870400,female,84,0.397987077,0.202340089,615304,2008
1214870400,female,85,0.357623313,0.1818188,552900,2008
1214870400,female,86,0.331446114,0.168510085,512429,2008
1214870400,female,87,0.298496129,0.151758026,461487,2008
1214870400,female,88,0.258662105,0.131506062,399902,2008
1214870400,female,89,0.211032036,0.107290521,326264,2008
1214870400,female,90,0.179287064,0.091151102,277185,2008
1214870400,female,91,0.146273045,0.074366487,226144,2008
1214870400,female,92,0.124023946,0.063054852,191746,2008
1214870400,female,93,0.099567272,0.050620866,153935,2008
1214870400,female,94,0.078316207,0.03981664,121080,2008
1214870400,female,95,0.060043072,0.03052642,92829,2008
1214870400,female,96,0.043792524,0.0222645,67705,2008
1214870400,female,97,0.03219192,0.016366652,49770,2008
1214870400,female,98,0.022104213,0.011237974,34174,2008
1214870400,female,99,0.015530645,0.007895915,24011,2008
1214870400,female,100,0.026820131,0.013635588,41465,2008
1183248000,female,0,1.32351588,0.672965135,2027181,2007
1183248000,female,1,1.27841132,0.650030925,1958096,2007
1183248000,female,2,1.26810423,0.6447901,1942309,2007
1183248000,female,3,1.2789147,0.650286874,1958867,2007
1183248000,female,4,1.27561698,0.648610089,1953816,2007
1183248000,female,5,1.27639456,0.649005466,1955007,2007
1183248000,female,6,1.29400548,0.65796005,1981981,2007
1183248000,female,7,1.24928678,0.635222034,1913487,2007
1183248000,female,8,1.23256183,0.626717935,1887870,2007
1183248000,female,9,1.24200777,0.63152089,1902338,2007
1183248000,female,10,1.30116436,0.661600111,1992946,2007
1183248000,female,11,1.30913282,0.665651816,2005151,2007
1183248000,female,12,1.33514637,0.678878865,2044995,2007
1183248000,female,13,1.34018142,0.681439025,2052707,2007
1183248000,female,14,1.35426806,0.68860163,2074283,2007
1183248000,female,15,1.3892072,0.706367053,2127798,2007
1183248000,female,16,1.41389996,0.718922525,2165619,2007
1183248000,female,17,1.43052045,0.727373509,2191076,2007
1183248000,female,18,1.39400068,0.708804384,2135140,2007
1183248000,female,19,1.37869249,0.701020662,2111693,2007
1183248000,female,20,1.34964955,0.686253267,2067209,2007
1183248000,female,21,1.35316926,0.688042922,2072600,2007
1183248000,female,22,1.34537969,0.684082177,2060669,2007
1183248000,female,23,1.31792131,0.670120477,2018612,2007
1183248000,female,24,1.3391146,0.680896585,2051073,2007
1183248000,female,25,1.36778931,0.695476747,2094993,2007
1183248000,female,26,1.37866702,0.701007715,2111654,2007
1183248000,female,27,1.3830753,0.703249182,2118406,2007
1183248000,female,28,1.30087905,0.66145504,1992509,2007
1183248000,female,29,1.24811812,0.634627806,1911697,2007
1183248000,female,30,1.25964545,0.640489085,1929353,2007
1183248000,female,31,1.21143055,0.615973364,1855504,2007
1183248000,female,32,1.26974885,0.645626334,1944828,2007
1183248000,female,33,1.23432266,0.627613261,1890567,2007
1183248000,female,34,1.26599737,0.64371883,1939082,2007
1183248000,female,35,1.33246497,0.677515461,2040888,2007
1183248000,female,36,1.4104351,0.717160756,2160312,2007
1183248000,female,37,1.42644384,0.725300682,2184832,2007
1183248000,female,38,1.35411725,0.688524944,2074052,2007
1183248000,female,39,1.33368391,0.67813525,2042755,2007
1183248000,female,40,1.33858772,0.680628684,2050266,2007
1183248000,female,41,1.37843982,0.700892189,2111306,2007
1183248000,female,42,1.46998342,0.747439159,2251520,2007
1183248000,female,43,1.50278371,0.764117046,2301759,2007
1183248000,female,44,1.49139283,0.758325149,2284312,2007
1183248000,female,45,1.49299566,0.759140138,2286767,2007
1183248000,female,46,1.51846209,0.772088995,2325773,2007
1183248000,female,47,1.54552221,0.785848194,2367220,2007
1183248000,female,48,1.4866803,0.755928983,2277094,2007
1183248000,female,49,1.4920764,0.758672723,2285359,2007
1183248000,female,50,1.47316493,0.749056853,2256393,2007
1183248000,female,51,1.42976049,0.726987095,2189912,2007
1183248000,female,52,1.42681141,0.725487582,2185395,2007
1183248000,female,53,1.37802981,0.700683711,2110678,2007
1183248000,female,54,1.34061493,0.681659454,2053371,2007
1183248000,female,55,1.28645748,0.654122134,1970420,2007
1183248000,female,56,1.26454209,0.642978866,1936853,2007
1183248000,female,57,1.25389092,0.637563093,1920539,2007
1183248000,female,58,1.20947582,0.614979443,1852510,2007
1183248000,female,59,1.19422508,0.607224935,1829151,2007
1183248000,female,60,1.23617946,0.628557386,1893411,2007
1183248000,female,61,0.940993875,0.478465035,1441286,2007
1183248000,female,62,0.937418024,0.47664683,1435809,2007
1183248000,female,63,0.925339653,0.470505368,1417309,2007
1183248000,female,64,0.947586054,0.481816945,1451383,2007
1183248000,female,65,0.842637417,0.428453948,1290637,2007
1183248000,female,66,0.780655788,0.396938289,1195702,2007
1183248000,female,67,0.759111239,0.385983581,1162703,2007
1183248000,female,68,0.718113331,0.365137467,1099908,2007
1183248000,female,69,0.702409491,0.357152571,1075855,2007
1183248000,female,70,0.655487958,0.333294485,1003987,2007
1183248000,female,71,0.646816341,0.328885247,990705,2007
1183248000,female,72,0.64236693,0.326622865,983890,2007
1183248000,female,73,0.587313716,0.298630082,899567,2007
1183248000,female,74,0.582926983,0.296399569,892848,2007
1183248000,female,75,0.568047736,0.288833952,870058,2007
1183248000,female,76,0.565686904,0.287633545,866442,2007
1183248000,female,77,0.567624666,0.288618835,869410,2007
1183248000,female,78,0.532585639,0.27080262,815742,2007
1183248000,female,79,0.52464003,0.266762534,803572,2007
1183248000,female,80,0.499801676,0.254133032,765528,2007
1183248000,female,81,0.478471274,0.24328721,732857,2007
1183248000,female,82,0.463982452,0.235920112,710665,2007
1183248000,female,83,0.431977381,0.219646565,661644,2007
1183248000,female,84,0.390799277,0.198708828,598573,2007
1183248000,female,85,0.363008578,0.184578154,556007,2007
1183248000,female,86,0.32989752,0.167742249,505292,2007
1183248000,female,87,0.293209958,0.149087807,449099,2007
1183248000,female,88,0.239997227,0.122030849,367595,2007
1183248000,female,89,0.213311862,0.108462202,326722,2007
1183248000,female,90,0.170513298,0.086700512,261169,2007
1183248000,female,91,0.146855361,0.074671214,224933,2007
1183248000,female,92,0.124519515,0.063314157,190722,2007
1183248000,female,93,0.097304008,0.04947595,149037,2007
1183248000,female,94,0.07695685,0.039130076,117872,2007
1183248000,female,95,0.057308931,0.029139743,87778,2007
1183248000,female,96,0.043166791,0.021948921,66117,2007
1183248000,female,97,0.031053165,0.015789533,47563,2007
1183248000,female,98,0.021091447,0.010724321,32305,2007
1183248000,female,99,0.015626147,0.007945392,23934,2007
1183248000,female,100,0.026222469,0.01333328,40164,2007
1151712000,female,0,1.30223722,0.662215826,1975919,2006
1151712000,female,1,1.28023931,0.651029416,1942541,2006
1151712000,female,2,1.285432,0.65367001,1950420,2006
1151712000,female,3,1.2782002,0.649992483,1939447,2006
1151712000,female,4,1.28033356,0.651077342,1942684,2006
1151712000,female,5,1.30687828,0.664575905,1982961,2006
1151712000,female,6,1.25315879,0.637258382,1901451,2006
1151712000,female,7,1.24051484,0.63082866,1882266,2006
1151712000,female,8,1.24007393,0.630604449,1881597,2006
1151712000,female,9,1.25674865,0.639083907,1906898,2006
1151712000,female,10,1.32628807,0.674446207,2012412,2006
1151712000,female,11,1.33158291,0.677138748,2020446,2006
1151712000,female,12,1.34974314,0.686373619,2048001,2006
1151712000,female,13,1.36986077,0.696603865,2078526,2006
1151712000,female,14,1.38569981,0.704658362,2102559,2006
1151712000,female,15,1.41454265,0.719325569,2146323,2006
1151712000,female,16,1.44173719,0.733154583,2187586,2006
1151712000,female,17,1.38415433,0.703872451,2100214,2006
1151712000,female,18,1.37642956,0.699944238,2088493,2006
1151712000,female,19,1.36732407,0.695313899,2074677,2006
1151712000,female,20,1.35971133,0.69144266,2063126,2006
1151712000,female,21,1.36251759,0.6928697,2067384,2006
1151712000,female,22,1.32436759,0.6734696,2009498,2006
1151712000,female,23,1.34187338,0.682371674,2036060,2006
1151712000,female,24,1.35944112,0.691305251,2062716,2006
1151712000,female,25,1.39431562,0.709039689,2115632,2006
1151712000,female,26,1.37796845,0.700726797,2090828,2006
1151712000,female,27,1.31789304,0.670177153,1999674,2006
1151712000,female,28,1.26933593,0.645484807,1925997,2006
1151712000,female,29,1.24053131,0.630837038,1882291,2006
1151712000,female,30,1.23298712,0.627000654,1870844,2006
1151712000,female,31,1.25437606,0.637877392,1903298,2006
1151712000,female,32,1.24061172,0.630877926,1882413,2006
1151712000,female,33,1.27279925,0.647245985,1931252,2006
1151712000,female,34,1.33399835,0.678367048,2024111,2006
1151712000,female,35,1.41934979,0.721770104,2153617,2006
1151712000,female,36,1.43969346,0.732115304,2184485,2006
1151712000,female,37,1.36198573,0.692599239,2066577,2006
1151712000,female,38,1.34178309,0.682325759,2035923,2006
1151712000,female,39,1.35030004,0.686656815,2048846,2006
1151712000,female,40,1.38587182,0.704745834,2102820,2006
1151712000,female,41,1.48460931,0.754955984,2252637,2006
1151712000,female,42,1.51235482,0.769065178,2294736,2006
1151712000,female,43,1.51441107,0.770110824,2297856,2006
1151712000,female,44,1.50930867,0.767516146,2290114,2006
1151712000,female,45,1.52789795,0.776969195,2318320,2006
1151712000,female,46,1.55482821,0.790663817,2359182,2006
